"Location","Pallet number","Item","Description","Lot code","Expiry date","Inventory status","Cases qty","Cases UOM","Base qty","Base UOM"
"274-112-10","50005237","GCC102536","TRAY 14ct SUB-600 Asst Fall 19","176590","30/05/2049","Good","225.00","cs","225.00","ea"
"274-112-10","50005239","GCC102536","TRAY 14ct SUB-600 Asst Fall 19","176590","30/05/2049","Good","225.00","cs","225.00","ea"
"274-113-10","50003630","GCC4040","PDQ Stackable Case 18ct","176319","29/04/2049","Good","1100.00","cs","1100.00","ea"
"274-113-10","50003629","GCC102327","TRAY 4-Tier Baking QTR PL","277840","30/05/2049","Good","150.00","cs","150.00","ea"
"274-113-20","50037991","GCC101171","Support Med Maxi optimized dpy","171880","10/12/2048","Good","1080.00","cs","1080.00","ea"
"274-115-10","50011832","GCC100599","PDQ TANABE 6ct Med SUB","157086","31/12/2047","Good","585.00","cs","585.00","ea"
"274-115-10","50037956","GCC100245","PDQ Med SUB 6ct 1facing","162692","02/01/2049","Good","123.00","cs","123.00","ea"
"274-116-10","50001521","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-116-10","50001522","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-116-20","50001519","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-116-20","50001520","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-117-10","50011686","GCC5649","RSC FL CvrCh DSPLY 60ct","99999","07/03/2047","Good","100.00","cs","100.00","ea"
"274-120-10","50001511","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-120-10","50001512","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-120-20","50001513","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-120-20","50001514","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-121-10","50001517","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-121-10","50001518","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-121-20","50004394","GCC4709","SHPR MED SUB 40ct SDK","154771","30/11/2047","Good","200.00","cs","200.00","ea"
"274-121-20","50004391","GCC2250","COLUMN QTRPL XMS10","160836","29/04/2048","Good","110.00","cs","110.00","ea"
"274-123-20","50004390","GCC101444","72ct Counter display shell ED","157666","30/01/2048","Good","453.00","cs","453.00","ea"
"274-125-20","50001515","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-125-20","50001516","GCC100562","Hor Partition 72ct chips dsply","176279","30/06/2049","Good","1400.00","cs","1400.00","ea"
"274-127-10","50040773","GCC3809","TRAY Top ED SUB QTRPL","152321","29/09/2047","Good","189.00","cs","189.00","ea"
"274-127-10","50002292","GCC2843","PL CAP 46 x 40.5 x 2.5","162518","31/07/2048","Good","226.00","cs","226.00","ea"
"274-128-10","50040770","GCC4576","PDQ SQUARE BOX VDAY","140348","30/10/2046","Good","1050.00","cs","1050.00","ea"
"274-128-10","50004393","GCC6028","RSC TWN SUB 12ct XMS","140928","29/09/2047","Good","42.00","cs","42.00","ea"
"274-129-10","50002284","GCCS-21059","Uline Case 16x9x9","164599","29/06/2048","Good","25.00","cs","25.00","ea"
"274-131-10","50015226","GCC100335","Tray 8ct $20 Gift Box XMAS2016","1299424","16/05/2018","Good","52.00","cs","52.00","ea"
"274-131-10","50002258","GCC3647","INSERT 2lbs Candymaking Club","11111","30/11/2048","Good","108.00","cs","108.00","ea"
"274-131-20","50003633","GCC3764","FILLER Ctr 72ct DSPLY","33219","30/11/2048","Good","3308.00","cs","3308.00","ea"
"274-132-10","50010733","GCC101344","SUB LG Dk PBK XMAS18 NFPW","125853","30/09/2048","Good","5500.00","cs","5500.00","ea"
"274-132-10","50014373","GCC4042","INSERT Stackable Case 18ct","169548","31/10/2048","Good","245.00","cs","245.00","ea"
"274-132-20","50005286","GCC101342","SUB LG Pbk XMS18 NFPW","164749","30/10/2048","Good","1.62","cs","889.00","ea"
"274-132-20","50005285","GCC100410","Shipper PBark Display 2016","156979","31/12/2048","Good","26.00","cs","26.00","ea"
"279-081-10","50011648","GCC4243N","SUB LG Classic Asst XMS","100524","30/11/2048","Good","1650.00","cs","1650.00","ea"
"279-081-10","50037311","GCC102074","Header 72ct Med Sub InnovCar19","171886","31/12/2048","Good","19.00","cs","19.00","ea"
"279-081-20","50005259","GCC102060","SUB TWN Fudge Caramel NFPW","127603","28/02/2049","Good","24750.00","cs","24750.00","ea"
"279-081-20","50005260","GCC101598","SUB LG DSC DK Mint 2018 NFPW","171826","30/05/2049","Good","16000.00","cs","16000.00","ea"
"279-083-10","50011654","GCC101951","PDQ XL-C SUB 10ct ID BJs","127167","30/01/2049","Good","908.00","cs","908.00","ea"
"279-083-10","50005295","GCC4205","RSC MED SUB 6ct Nested","176815","31/05/2049","Good","979.00","cs","979.00","ea"
"279-085-10","50014296","GCC6030","PDQ XXL SUB Gold 2016","161766","29/08/2048","Good","320.00","cs","320.00","ea"
"279-085-10","50005303","GCC4518","SDK MED SUB 40ct Blue","153874","30/11/2048","Good","300.00","cs","300.00","ea"
"279-085-20","50010765","GCC101168","Header 72ct med sub fall","99999","31/05/2049","Good","863.00","cs","863.00","ea"
"28-037-60","50039500","GCC3765","HSC 72ct DSPLY","30514","30/11/2047","Good","100.00","cs","100.00","ea"
"28-038-20","50006421","GCC101508","PDQ SRC 5ct Med SUB Autobtm","176296","30/05/2049","Good","1360.00","cs","1360.00","ea"
"28-039-20","50010854","GCC101411","Carton XSML PB Snowman FB","160787","31/05/2049","Good","26880.00","cs","26880.00","ea"
"28-039-20","50010853","GCC101411","Carton XSML PB Snowman FB","161849","31/05/2049","Good","21812.00","cs","21812.00","ea"
"28-040-20","50006420","GCC101508","PDQ SRC 5ct Med SUB Autobtm","176296","30/05/2049","Good","1360.00","cs","1360.00","ea"
"28-041-10","50015559","GCC5247","RSC XL SUB  6ct FDM","173553","28/02/2049","Good","400.00","cs","400.00","ea"
"28-041-60","50039501","GCC5139","PDQ LG SUB 12ct XMS","176350","29/04/2049","Good","530.00","cs","530.00","ea"
"28-042-40","50017250","GCC102613","Sticker XSML resticker Mk Car","175400","31/05/2049","Good","525000.00","cs","525000.00","ea"
"28-043-60","50039502","GCC101598","SUB LG DSC DK Mint 2018 NFPW","171826","30/05/2049","Good","16000.00","cs","16000.00","ea"
"28-045-10","50015565","GCC6028","RSC TWN SUB 12ct XMS","176364","29/04/2049","Good","625.00","cs","625.00","ea"
"28-045-60","50039503","GCC3943","PL CAP QTRPL Bkg","30928","25/03/2019","Good","660.00","cs","660.00","ea"
"28-047-10","50015564","GCC101532","SUB LG DSC Dk Mint 2018","127421","31/01/2049","Good","16032.00","cs","16032.00","ea"
"28-048-40","50039986","GCC102608","Sticker XSML Restickering 2019","175400","30/03/2048","Good","225000.00","cs","225000.00","ea"
"28-049-10","50015573","GCC5684","CADDY 50ct ID 72% 2016","169780","30/11/2048","Good","1452.00","cs","1452.00","ea"
"28-049-30","50015721","GCC6043","BASE GIFT BOX SM ASST $5 ED","140098","30/10/2046","Good","3000.00","cs","3000.00","ea"
"28-049-60","50039504","GCC3765","HSC 72ct DSPLY","30513","29/06/2047","Good","100.00","cs","100.00","ea"
"28-051-10","50015572A","GCC5247","RSC XL SUB  6ct FDM","5247","28/02/2049","Good","400.00","cs","400.00","ea"
"28-051-10","50015572","GCC5247","RSC XL SUB  6ct FDM","173553","28/02/2049","Good","400.00","cs","400.00","ea"
"28-051-20","50006462","GCC100599","PDQ TANABE 6ct Med SUB","158828","28/02/2048","Good","780.00","cs","780.00","ea"
"28-051-20","50006463","GCC100599","PDQ TANABE 6ct Med SUB","158828","28/02/2048","Good","780.00","cs","780.00","ea"
"28-051-40","50015528","GCC5687","CADDY 50ct Dk Mnt","40543","31/01/2049","Good","12.00","cs","12.00","ea"
"28-051-40","50015529","GCC5687","CADDY 50ct Dk Mnt","40543","31/01/2049","Good","12.00","cs","12.00","ea"
"28-051-60","50039505","GCC3451","LBL Generic Pallet 4 x6","176064","30/03/2049","Good","75.00","cs","75.00","ea"
"28-052-30","50017849","GCC101362","SUB TWN Pbk XMS18 NFPW","19701","29/09/2048","Good","0.42","cs","251.00","ea"
"28-052-40","50011789","GCC101654","SUB TWN Dk Rasp NFPW","127892","30/05/2049","Quarantined","27000.00","cs","27000.00","ea"
"28-053-10","50015575","GCC101865","Base Easter 88ct Shipper 2019","169664","30/10/2048","Good","300.00","cs","300.00","ea"
"28-053-30","50008281","GCC5687","CADDY 50ct Dk Mnt","159357","28/02/2048","Good","1440.00","cs","1440.00","ea"
"28-053-30","50035043","GCC5687","CADDY 50ct Dk Mnt","169496","30/10/2048","Good","12.00","cs","12.00","ea"
"28-053-40","50015530","GCCS-4235","Uline Case 16x12x8","20495","29/06/2048","Good","250.00","cs","250.00","ea"
"28-054-30","50008272","GCC101822","SUB Med VDAY Mk FB Heart","125634","31/10/2048","Good","13325.00","cs","13325.00","ea"
"28-054-40","50015785","GCC100145","SUB TWN DK TRFL VDAY Vermont","118364","30/11/2046","Good","8375.00","cs","8375.00","ea"
"28-054-50","50037461","GCC101600","SUB LG DSC DK SS Car 2018 NFPW","127319","30/03/2049","Good","16000.00","cs","16000.00","ea"
"28-055-10","50015575A","GCC101865","Base Easter 88ct Shipper 2019","169664","30/10/2048","Good","300.00","cs","300.00","ea"
"28-055-60","50039506","GCC3765","HSC 72ct DSPLY","30513","29/06/2047","Good","100.00","cs","100.00","ea"
"28-056-20","50037547","GCC6043","BASE GIFT BOX SM ASST $5 ED","30952","30/10/2046","Good","12.00","cs","12.00","ea"
"28-056-50","50008275","GCC100160","PDQ Semi Sweet Chip 18ct WM","51357","29/04/2049","Good","1020.00","cs","1020.00","ea"
"28-057-10","50015576A","GCC100959","Shipper 72ct counter display","168769","30/09/2048","Good","253.00","cs","253.00","ea"
"28-059-40","50036584","GCC3274","HSC BASE DSPLY XMS","163868","29/06/2048","Good","67.00","cs","67.00","ea"
"28-059-40","50036585","GCC3274","HSC BASE DSPLY XMS","163868","29/06/2048","Good","90.00","cs","90.00","ea"
"28-061-60","50036562","GCC3765","HSC 72ct DSPLY","3765","30/11/2048","Good","100.00","cs","100.00","ea"
"28-062-50","50011035","GCC100515","SUB XXL Caramel Trio 2017","33066","30/11/2048","Good","4.00","cs","4.00","ea"
"28-062-60","50035923","GCC5163","TRAY THERMOFORMED LID TRAY","175347","29/04/2049","Good","18000.00","cs","18000.00","ea"
"28-063-30","50003191","GCCS-4643","Uline Case 20x16x8","177055","29/04/2049","Good","250.00","cs","250.00","ea"
"28-063-30","50003192","GCCS-4643","Uline Case 20x16x8","177055","29/04/2049","Good","250.00","cs","250.00","ea"
"28-063-60","50036563","GCC5645","INSERT CvrCh PCH DSPLY 60ct","5645","31/07/2047","Good","925.00","cs","925.00","ea"
"28-064-40","50015836","GCC101008","SUB TWN MK DUO SPR discounter","38737","30/11/2047","Good","550.00","cs","550.00","ea"
"28-065-40","50036591","GCC5247","RSC XL SUB  6ct FDM","173553","28/02/2049","Good","800.00","cs","800.00","ea"
"28-065-60","50036564","GCC4848","TRAY 150ct DSPLY SPR QkSet","4848","30/11/2047","Good","22.00","cs","22.00","ea"
"28-066-50","50014886","GCC101207","STicker tri-fold $1 off","55555","31/12/2048","Good","6.00","cs","6.00","ea"
"28-067-40","50036592","GCC100548","SUB MED SS Sel XMAS 2017","120924","29/09/2048","Good","31.00","cs","31.00","ea"
"28-067-60","50036565","GCC5794","INSERT BACK CvrCh DSPLY 60ct","5794","30/11/2048","Good","57.00","cs","57.00","ea"
"28-068-50","50015679","GCC3807","HSC MED SUB ED QTRPL","162172","29/04/2048","Good","100.00","cs","100.00","ea"
"28-070-20","50035947","GCC6043","BASE GIFT BOX SM ASST $5 ED","140098","30/10/2046","Good","3000.00","cs","3000.00","ea"
"28-071-10","50037209","GCCS-4530","Uline Case 14x12x8","164485","29/06/2048","Good","500.00","cs","500.00","ea"
"28-071-40","50038076","GCC2255","SUPPORT INSERT QTRPL XMS10","160836","30/03/2048","Good","1000.00","cs","1000.00","ea"
"28-071-40","50038085","GCC2255","SUPPORT INSERT QTRPL XMS10","160836","30/03/2048","Good","1000.00","cs","1000.00","ea"
"28-071-60","50036568","GCC3391","TRAY BOTTOM QTRPL XMS12","12189","29/04/2048","Good","300.00","cs","300.00","ea"
"28-075-60","50036569","GCC3138","RSC TWN SUB 12ct","159805","30/12/2018","Good","61.00","cs","61.00","ea"
"28-095-30","50010859A","GCC101173","LT Side Panel 48ct MXD HTcocoa","157750","30/10/2048","Good","1000.00","cs","1000.00","ea"
"28-097-30","50015817","GCC101562","Bottom Support VDAY 2019","164148","29/07/2048","Good","1080.00","cs","1080.00","ea"
"28-097-60","50017428","GCC100208","HSC 45ct Mixed XL Display","17628","29/04/2049","Good","100.00","cs","100.00","ea"
"28-097-60","50015813","GCC100208","HSC 45ct Mixed XL Display","176268","29/04/2049","Good","100.00","cs","100.00","ea"
"28-099-40","50010881","GCC4040","PDQ Stackable Case 18ct","176319","29/04/2049","Good","1100.00","cs","1100.00","ea"
"28-099-40","50034655","GCC4040","PDQ Stackable Case 18ct","176319","29/04/2049","Good","1100.00","cs","1100.00","ea"
"28-106-20","50013971","GCC101042","Coupon Pad Buy 2 get 1 free 17","28131","31/05/2048","Good","112.00","cs","112.00","ea"
"28-112-30","50006414","GCC100605","PDQ Tanabe 6ct choc covered","144241","30/05/2049","Good","800.00","cs","800.00","ea"
"28-116-20","50011826","GCC5346","HEADER XMS15 DSPLY QkSet","5346","30/11/2048","Good","40.00","cs","40.00","ea"
"28-122-30","50014735","GCC101511","Gift Box $7 PB XMS18 NFP","175341","30/05/2049","Good","9180.00","cs","9180.00","ea"
"28-126-30","50035042","GCC5687","CADDY 50ct Dk Mnt","169496","30/10/2048","Good","12.00","cs","12.00","ea"
"28-130-20","50037444","GCC102151","Carton XSML MC Snwmn XMS19 NFP","176516","30/05/2049","Good","48000.00","cs","48000.00","ea"
"28-132-20","50037435","GCC100490","XMSL Carton Milk Car Snowman","160787","29/04/2048","Good","48000.00","cs","48000.00","ea"
"28-132-30","50013826","GCC3731","TAPE Machine","175526","29/04/2049","Good","288.00","cs","288.00","ea"
"28-134-20","50006407","GCC101634","SUB Med DK Car NFPW","127883","28/02/2049","Good","27000.00","cs","27000.00","ea"
"28-134-30","50013830","GCC101508","PDQ SRC 5ct Med SUB Autobtm","176296","30/05/2049","Good","1360.00","cs","1360.00","ea"
"28-138-30","50013829","GCC100605","PDQ Tanabe 6ct choc covered","144241","31/01/2047","Good","800.00","cs","800.00","ea"
"28-140-30","50015796","GCC102103","1000/SF GG Bridge Lbl NGM18","176031","30/05/2049","Good","0.01","cs","5.00","ea"
"28-140-40","50014736","GCC101511","Gift Box $7 PB XMS18 NFP","175341","30/05/2049","Good","9180.00","cs","9180.00","ea"
"28-142-20","50006424","GCC100335","Tray 8ct $20 Gift Box XMAS2016","163191","29/05/2048","Good","52.00","cs","52.00","ea"
"28-142-40","50014740","GCC100599","PDQ TANABE 6ct Med SUB","158828","28/02/2048","Good","780.00","cs","780.00","ea"
"28-144-40","50014738","GCC100599","PDQ TANABE 6ct Med SUB","158828","28/02/2048","Good","780.00","cs","780.00","ea"
"28-144-50","50006467","GCC101865","Base Easter 88ct Shipper 2019","168322","30/10/2049","Good","300.00","cs","300.00","ea"
"28-155-30","50010038","GCC101600","SUB LG DSC DK SS Car 2018 NFPW","127319","28/02/2048","Good","16000.00","cs","16000.00","ea"
"28-155-30","50010038","GCC101600","SUB LG DSC DK SS Car 2018 NFPW","127319","30/03/2049","Good","16000.00","cs","16000.00","ea"
"28-155-30","50010039","GCC101600","SUB LG DSC DK SS Car 2018 NFPW","127319","30/03/2049","Good","16000.00","cs","16000.00","ea"
"28-155-40","50010023","GCC5470","PDQ XL SUB ID 10ct 2015","150273","31/10/2048","Good","160.00","cs","160.00","ea"
"28-155-40","50010023","GCC5470","PDQ XL SUB ID 10ct 2015","5470","29/04/2048","Good","160.00","cs","160.00","ea"
"28-155-50","50010009","GCC101643","SUB Med Mk Car CAN NFP","101643","29/04/2049","Good","3450.00","cs","3450.00","ea"
"28-155-50","50010009A","GCC101643","SUB Med Mk Car CAN NFP","128063","29/04/2049","Good","5000.00","cs","5000.00","ea"
"28-155-60","50010003","GCC4932","PDQ XL SUB 10ct Club Shlf Rdy","4932","31/03/2049","Good","480.00","cs","480.00","ea"
"28-155-60","50010004","GCC4932","PDQ XL SUB 10ct Club Shlf Rdy","4932","31/03/2049","Good","480.00","cs","480.00","ea"
"28-157-40","50010024","GCC4671","HSC XSML 24ct VDAY Auto","165385","21/08/2043","Good","525.00","cs","525.00","ea"
"28-157-40","50010024","GCC4671","HSC XSML 24ct VDAY Auto","165385","31/08/2048","Good","521.00","cs","521.00","ea"
"28-157-60","50010000","GCC4932","PDQ XL SUB 10ct Club Shlf Rdy","175199","31/03/2048","Good","480.00","cs","480.00","ea"
"28-159-40","50010025A","GCC4205","RSC MED SUB 6ct Nested","176322","30/04/2048","Good","1200.00","cs","1200.00","ea"
"28-159-40","50010025","GCC4205","RSC MED SUB 6ct Nested","4205","29/04/2049","Good","2400.00","cs","2400.00","ea"
"28-159-50","50010012","GCC100208","HSC 45ct Mixed XL Display","100208","29/04/2049","Good","100.00","cs","100.00","ea"
"28-159-50","50010012","GCC100208","HSC 45ct Mixed XL Display","176268","30/04/2048","Good","100.00","cs","100.00","ea"
"28-159-50","50010013","GCC100208","HSC 45ct Mixed XL Display","100208","29/04/2049","Good","100.00","cs","100.00","ea"
"28-159-60","50010002","GCC2250","COLUMN QTRPL XMS10","160836","31/03/2048","Good","110.00","cs","110.00","ea"
"28-159-60","50010002","GCC2250","COLUMN QTRPL XMS10","2250","29/04/2048","Good","110.00","cs","110.00","ea"
"28-161-30","50010043","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"28-161-30","50010043","GCC4205","RSC MED SUB 6ct Nested","176322","30/04/2049","Good","1200.00","cs","1200.00","ea"
"28-161-30","50010044","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"28-164-30","50011813","GCC101163","Header 54ct Mxd Cndymkg med","169488","31/10/2048","Good","113.00","cs","113.00","ea"
"28-166-30","50014873","GCC101368","SUB TWN Classic XMS18 NFPW","124990","31/05/2049","Good","1100.00","cs","1100.00","ea"
"28-167-40","50010032","GCC100208","HSC 45ct Mixed XL Display","176268","29/04/2049","Good","100.00","cs","100.00","ea"
"28-167-40","50010032","GCC100208","HSC 45ct Mixed XL Display","176268","30/04/2048","Good","100.00","cs","100.00","ea"
"28-167-40","50010033","GCC100208","HSC 45ct Mixed XL Display","176268","29/04/2049","Good","100.00","cs","100.00","ea"
"28-169-20","50010070","GCC101416","CPN PAD 2018 displays $1OFF","156854","31/05/2049","Good","500.00","cs","500.00","ea"
"28-169-60","50010006","GCC100425","RSC 6ct Minis XL SUB","100425","29/04/2049","Good","1350.00","cs","1350.00","ea"
"28-171-50","50010021","GCC4671","HSC XSML 24ct VDAY Auto","166756","31/08/2048","Good","75.00","cs","75.00","ea"
"28-171-50","50010021","GCC4671","HSC XSML 24ct VDAY Auto","4671","26/08/2048","Good","75.00","cs","75.00","ea"
"28-173-60","50010007","GCC100425","RSC 6ct Minis XL SUB","100425","29/04/2049","Good","1350.00","cs","1350.00","ea"
